This job can be monitored from: https://scruffy.c3se.chalmers.se/d/alvis-job/alvis-job?var-jobid=1721004&from=1704418954000
0.03076910972595215
[INFO] Trainer: ngp | 2024-01-05_02-43-07 | cuda:0 | fp16 | cunerf-rhino-fine
[INFO] #parameters: 3737530
[INFO] Loading latest checkpoint ...
[INFO] Latest checkpoint is cunerf-rhino-fine/checkpoints/ngp_ep0003.pth.tar
[INFO] loaded model.
==> Start Training Epoch 1, lr=0.001000 ...

  0% 0/690000 [00:00<?, ?it/s]
loss=0.1165 (0.1199): :  87% 600000/690000 [01:35<00:14, 6396.55it/s]
loss=0.1165 (0.1199): :  88% 610000/690000 [01:35<00:12, 6370.88it/s]
loss=0.1198 (0.1199): :  88% 610000/690000 [01:36<00:12, 6370.88it/s]
loss=0.1198 (0.1199): :  90% 620000/690000 [01:36<00:10, 6440.19it/s]
loss=0.1180 (0.1198): :  90% 620000/690000 [01:38<00:10, 6440.19it/s]
loss=0.1180 (0.1198): :  91% 630000/690000 [01:38<00:09, 6401.85it/s]
loss=0.1195 (0.1198): :  91% 630000/690000 [01:40<00:09, 6401.85it/s]
loss=0.1195 (0.1198): :  93% 640000/690000 [01:40<00:07, 6372.21it/s]
loss=0.1235 (0.1199): :  93% 640000/690000 [01:41<00:07, 6372.21it/s]
loss=0.1235 (0.1199): :  94% 650000/690000 [01:41<00:06, 6338.24it/s]
loss=0.1167 (0.1198): :  94% 650000/690000 [01:43<00:06, 6338.24it/s]
loss=0.1167 (0.1198): :  96% 660000/690000 [01:43<00:04, 6414.49it/s]
loss=0.1194 (0.1198): :  96% 660000/690000 [01:44<00:04, 6414.49it/s]
loss=0.1194 (0.1198): :  97% 670000/690000 [01:44<00:03, 6400.42it/s]
loss=0.1171 (0.1198): :  97% 670000/690000 [01:46<00:03, 6400.42it/s]
loss=0.1171 (0.1198): :  99% 680000/690000 [01:46<00:01, 6385.90it/s]
loss=0.1244 (0.1199): :  99% 680000/690000 [01:46<00:01, 6385.90it/s]
loss=0.1244 (0.1199): : 100% 690000/690000 [01:46<00:00, 8603.75it/s]
loss=0.1244 (0.1199): : 100% 690000/690000 [01:46<00:00, 6474.49it/s]
==> Finished Epoch 7.
++> Evaluate at epoch 7 ...

  0% 0/70000 [00:00<?, ?it/s]
loss=0.0576 (0.0576): :   0% 0/70000 [00:01<?, ?it/s]
loss=0.0576 (0.0576): :  14% 10000/70000 [00:01<00:08, 7295.58it/s]
loss=0.1198 (0.0887): :  14% 10000/70000 [00:02<00:08, 7295.58it/s]
loss=0.1198 (0.0887): :  29% 20000/70000 [00:02<00:06, 7173.11it/s]
loss=0.1299 (0.1024): :  29% 20000/70000 [00:04<00:06, 7173.11it/s]
loss=0.1299 (0.1024): :  43% 30000/70000 [00:04<00:05, 7139.51it/s]
loss=0.1755 (0.1207): :  43% 30000/70000 [00:05<00:05, 7139.51it/s]
loss=0.1755 (0.1207): :  57% 40000/70000 [00:05<00:04, 7130.44it/s]
loss=0.1981 (0.1362): :  57% 40000/70000 [00:06<00:04, 7130.44it/s]
loss=0.1981 (0.1362): :  71% 50000/70000 [00:06<00:02, 7232.66it/s]
loss=0.1532 (0.1390): :  71% 50000/70000 [00:08<00:02, 7232.66it/s]
loss=0.1532 (0.1390): :  86% 60000/70000 [00:08<00:01, 7161.66it/s]
loss=0.0336 (0.1240): :  86% 60000/70000 [00:09<00:01, 7161.66it/s]
loss=0.0336 (0.1240): : 100% 70000/70000 [00:09<00:00, 7593.21it/s]
loss=0.0336 (0.1240): : 100% 70000/70000 [00:09<00:00, 7353.71it/s]
++> Evaluate epoch 7 Finished.
==> Start Training Epoch 8, lr=0.001000 ...

  0% 0/690000 [00:00<?, ?it/s]
loss=0.1212 (0.1212): :   0% 0/690000 [00:01<?, ?it/s]
loss=0.1212 (0.1212): :   1% 10000/690000 [00:01<01:43, 6561.47it/s]
loss=0.1219 (0.1215): :   1% 10000/690000 [00:03<01:43, 6561.47it/s]
loss=0.1219 (0.1215): :   3% 20000/690000 [00:03<01:44, 6414.01it/s]
loss=0.1223 (0.1218): :   3% 20000/690000 [00:04<01:44, 6414.01it/s]
loss=0.1223 (0.1218): :   4% 30000/690000 [00:04<01:43, 6381.02it/s]
loss=0.1167 (0.1205): :   4% 30000/690000 [00:06<01:43, 6381.02it/s]
loss=0.1167 (0.1205): :   6% 40000/690000 [00:06<01:41, 6374.91it/s]
loss=0.1211 (0.1206): :   6% 40000/690000 [00:07<01:41, 6374.91it/s]
loss=0.1211 (0.1206): :   7% 50000/690000 [00:07<01:39, 6445.75it/s]
loss=0.1229 (0.1210): :   7% 50000/690000 [00:09<01:39, 6445.75it/s]
loss=0.1229 (0.1210): :   9% 60000/690000 [00:09<01:38, 6399.15it/s]
loss=0.1208 (0.1210): :   9% 60000/690000 [00:10<01:38, 6399.15it/s]
loss=0.1208 (0.1210): :  10% 70000/690000 [00:10<01:37, 6380.39it/s]
loss=0.1200 (0.1209): :  10% 70000/690000 [00:12<01:37, 6380.39it/s]
loss=0.1200 (0.1209): :  12% 80000/690000 [00:12<01:37, 6248.35it/s]
loss=0.1188 (0.1206): :  12% 80000/690000 [00:14<01:37, 6248.35it/s]
loss=0.1188 (0.1206): :  13% 90000/690000 [00:14<01:36, 6249.79it/s]
loss=0.1166 (0.1202): :  13% 90000/690000 [00:15<01:36, 6249.79it/s]
loss=0.1166 (0.1202): :  14% 100000/690000 [00:15<01:33, 6284.31it/s]
loss=0.1207 (0.1203): :  14% 100000/690000 [00:17<01:33, 6284.31it/s]
loss=0.1207 (0.1203): :  16% 110000/690000 [00:17<01:32, 6300.01it/s]
loss=0.1192 (0.1202): :  16% 110000/690000 [00:18<01:32, 6300.01it/s]
loss=0.1192 (0.1202): :  17% 120000/690000 [00:18<01:29, 6395.75it/s]
loss=0.1194 (0.1201): :  17% 120000/690000 [00:20<01:29, 6395.75it/s]
loss=0.1194 (0.1201): :  19% 130000/690000 [00:20<01:27, 6379.94it/s]
loss=0.1176 (0.1199): :  19% 130000/690000 [00:22<01:27, 6379.94it/s]
loss=0.1176 (0.1199): :  20% 140000/690000 [00:22<01:26, 6365.49it/s]
loss=0.1158 (0.1197): :  20% 140000/690000 [00:23<01:26, 6365.49it/s]
loss=0.1158 (0.1197): :  22% 150000/690000 [00:23<01:24, 6364.40it/s]
loss=0.1208 (0.1197): :  22% 150000/690000 [00:25<01:24, 6364.40it/s]
loss=0.1208 (0.1197): :  23% 160000/690000 [00:25<01:22, 6441.91it/s]
loss=0.1182 (0.1196): :  23% 160000/690000 [00:26<01:22, 6441.91it/s]
loss=0.1182 (0.1196): :  25% 170000/690000 [00:26<01:21, 6412.80it/s]
loss=0.1175 (0.1195): :  25% 170000/690000 [00:28<01:21, 6412.80it/s]
loss=0.1175 (0.1195): :  26% 180000/690000 [00:28<01:19, 6398.36it/s]
loss=0.1199 (0.1195): :  26% 180000/690000 [00:29<01:19, 6398.36it/s]
loss=0.1199 (0.1195): :  28% 190000/690000 [00:29<01:17, 6468.32it/s]
loss=0.1220 (0.1197): :  28% 190000/690000 [00:31<01:17, 6468.32it/s]
loss=0.1220 (0.1197): :  29% 200000/690000 [00:31<01:16, 6434.74it/s]
loss=0.1171 (0.1195): :  29% 200000/690000 [00:32<01:16, 6434.74it/s]
loss=0.1171 (0.1195): :  30% 210000/690000 [00:32<01:15, 6397.61it/s]
loss=0.1179 (0.1195): :  30% 210000/690000 [00:34<01:15, 6397.61it/s]
loss=0.1179 (0.1195): :  32% 220000/690000 [00:34<01:13, 6366.10it/s]
loss=0.1190 (0.1195): :  32% 220000/690000 [00:36<01:13, 6366.10it/s]
loss=0.1190 (0.1195): :  33% 230000/690000 [00:36<01:11, 6430.31it/s]
loss=0.1186 (0.1194): :  33% 230000/690000 [00:37<01:11, 6430.31it/s]
loss=0.1186 (0.1194): :  35% 240000/690000 [00:37<01:10, 6394.10it/s]
loss=0.1203 (0.1195): :  35% 240000/690000 [00:39<01:10, 6394.10it/s]
loss=0.1203 (0.1195): :  36% 250000/690000 [00:39<01:08, 6379.42it/s]
loss=0.1190 (0.1194): :  36% 250000/690000 [00:40<01:08, 6379.42it/s]
loss=0.1190 (0.1194): :  38% 260000/690000 [00:40<01:06, 6449.76it/s]
loss=0.1210 (0.1195): :  38% 260000/690000 [00:42<01:06, 6449.76it/s]
loss=0.1210 (0.1195): :  39% 270000/690000 [00:42<01:05, 6414.78it/s]
loss=0.1220 (0.1196): :  39% 270000/690000 [00:43<01:05, 6414.78it/s]
loss=0.1220 (0.1196): :  41% 280000/690000 [00:43<01:04, 6391.08it/s]
loss=0.1222 (0.1197): :  41% 280000/690000 [00:45<01:04, 6391.08it/s]
loss=0.1222 (0.1197): :  42% 290000/690000 [00:45<01:01, 6461.24it/s]
loss=0.1232 (0.1198): :  42% 290000/690000 [00:46<01:01, 6461.24it/s]
loss=0.1232 (0.1198): :  43% 300000/690000 [00:46<01:00, 6419.80it/s]
loss=0.1208 (0.1198): :  43% 300000/690000 [00:48<01:00, 6419.80it/s]
loss=0.1208 (0.1198): :  45% 310000/690000 [00:48<00:59, 6385.57it/s]
loss=0.1227 (0.1199): :  45% 310000/690000 [00:50<00:59, 6385.57it/s]
loss=0.1227 (0.1199): :  46% 320000/690000 [00:50<00:58, 6374.68it/s]
loss=0.1214 (0.1200): :  46% 320000/690000 [00:51<00:58, 6374.68it/s]
loss=0.1214 (0.1200): :  48% 330000/690000 [00:51<00:55, 6448.05it/s]
loss=0.1212 (0.1200): :  48% 330000/690000 [00:53<00:55, 6448.05it/s]
loss=0.1212 (0.1200): :  49% 340000/690000 [00:53<00:54, 6411.74it/s]
loss=0.1208 (0.1200): :  49% 340000/690000 [00:54<00:54, 6411.74it/s]
loss=0.1208 (0.1200): :  51% 350000/690000 [00:54<00:53, 6400.42it/s]
loss=0.1203 (0.1200): :  51% 350000/690000 [00:56<00:53, 6400.42it/s]
loss=0.1203 (0.1200): :  52% 360000/690000 [00:56<00:50, 6475.99it/s]
loss=0.1173 (0.1200): :  52% 360000/690000 [00:57<00:50, 6475.99it/s]
loss=0.1173 (0.1200): :  54% 370000/690000 [00:57<00:49, 6432.00it/s]
loss=0.1210 (0.1200): :  54% 370000/690000 [00:59<00:49, 6432.00it/s]
loss=0.1210 (0.1200): :  55% 380000/690000 [00:59<00:48, 6385.18it/s]
loss=0.1194 (0.1200): :  55% 380000/690000 [01:00<00:48, 6385.18it/s]
loss=0.1194 (0.1200): :  57% 390000/690000 [01:00<00:46, 6459.17it/s]
loss=0.1187 (0.1199): :  57% 390000/690000 [01:02<00:46, 6459.17it/s]
loss=0.1187 (0.1199): :  58% 400000/690000 [01:02<00:45, 6429.47it/s]
loss=0.1202 (0.1199): :  58% 400000/690000 [01:04<00:45, 6429.47it/s]
loss=0.1202 (0.1199): :  59% 410000/690000 [01:04<00:43, 6395.59it/s]
loss=0.1236 (0.1200): :  59% 410000/690000 [01:05<00:43, 6395.59it/s]
loss=0.1236 (0.1200): :  61% 420000/690000 [01:05<00:42, 6384.37it/s]
loss=0.1195 (0.1200): :  61% 420000/690000 [01:07<00:42, 6384.37it/s]
loss=0.1195 (0.1200): :  62% 430000/690000 [01:07<00:40, 6450.92it/s]
loss=0.1176 (0.1200): :  62% 430000/690000 [01:08<00:40, 6450.92it/s]
loss=0.1176 (0.1200): :  64% 440000/690000 [01:08<00:38, 6428.46it/s]
loss=0.1183 (0.1199): :  64% 440000/690000 [01:10<00:38, 6428.46it/s]
loss=0.1183 (0.1199): :  65% 450000/690000 [01:10<00:37, 6412.46it/s]
loss=0.1192 (0.1199): :  65% 450000/690000 [01:11<00:37, 6412.46it/s]
loss=0.1192 (0.1199): :  67% 460000/690000 [01:11<00:36, 6381.59it/s]
loss=0.1222 (0.1200): :  67% 460000/690000 [01:13<00:36, 6381.59it/s]
loss=0.1222 (0.1200): :  68% 470000/690000 [01:13<00:34, 6454.74it/s]
loss=0.1208 (0.1200): :  68% 470000/690000 [01:14<00:34, 6454.74it/s]
loss=0.1208 (0.1200): :  70% 480000/690000 [01:14<00:32, 6422.17it/s]
loss=0.1186 (0.1199): :  70% 480000/690000 [01:16<00:32, 6422.17it/s]
loss=0.1186 (0.1199): :  71% 490000/690000 [01:16<00:31, 6389.59it/s]
loss=0.1238 (0.1200): :  71% 490000/690000 [01:18<00:31, 6389.59it/s]
loss=0.1238 (0.1200): :  72% 500000/690000 [01:18<00:29, 6463.95it/s]
loss=0.1188 (0.1200): :  72% 500000/690000 [01:19<00:29, 6463.95it/s]
loss=0.1188 (0.1200): :  74% 510000/690000 [01:19<00:27, 6432.45it/s]
loss=0.1235 (0.1201): :  74% 510000/690000 [01:21<00:27, 6432.45it/s]
loss=0.1235 (0.1201): :  75% 520000/690000 [01:21<00:26, 6404.64it/s]
loss=0.1199 (0.1201): :  75% 520000/690000 [01:22<00:26, 6404.64it/s]
loss=0.1199 (0.1201): :  77% 530000/690000 [01:22<00:25, 6386.73it/s]
loss=0.1172 (0.1200): :  77% 530000/690000 [01:24<00:25, 6386.73it/s]
loss=0.1172 (0.1200): :  78% 540000/690000 [01:24<00:23, 6462.97it/s]
loss=0.1168 (0.1200): :  78% 540000/690000 [01:25<00:23, 6462.97it/s]
loss=0.1168 (0.1200): :  80% 550000/690000 [01:25<00:21, 6431.36it/s]
loss=0.1196 (0.1199): :  80% 550000/690000 [01:27<00:21, 6431.36it/s]
loss=0.1196 (0.1199): :  81% 560000/690000 [01:27<00:20, 6408.17it/s]
loss=0.1196 (0.1199): :  81% 560000/690000 [01:28<00:20, 6408.17it/s]
loss=0.1196 (0.1199): :  83% 570000/690000 [01:28<00:18, 6457.24it/s]
loss=0.1215 (0.1200): :  83% 570000/690000 [01:30<00:18, 6457.24it/s]
loss=0.1215 (0.1200): :  84% 580000/690000 [01:30<00:17, 6424.40it/s]
loss=0.1225 (0.1200): :  84% 580000/690000 [01:32<00:17, 6424.40it/s]
loss=0.1225 (0.1200): :  86% 590000/690000 [01:32<00:15, 6406.94it/s]
loss=0.1178 (0.1200): :  86% 590000/690000 [01:33<00:15, 6406.94it/s]
loss=0.1178 (0.1200): :  87% 600000/690000 [01:33<00:13, 6461.25it/s]
loss=0.1179 (0.1199): :  87% 600000/690000 [01:35<00:13, 6461.25it/s]
loss=0.1179 (0.1199): :  88% 610000/690000 [01:35<00:12, 6410.58it/s]
loss=0.1181 (0.1199): :  88% 610000/690000 [01:36<00:12, 6410.58it/s]
loss=0.1181 (0.1199): :  90% 620000/690000 [01:36<00:10, 6384.88it/s]
loss=0.1167 (0.1199): :  90% 620000/690000 [01:38<00:10, 6384.88it/s]
loss=0.1167 (0.1199): :  91% 630000/690000 [01:38<00:09, 6386.42it/s]
loss=0.1212 (0.1199): :  91% 630000/690000 [01:39<00:09, 6386.42it/s]
loss=0.1212 (0.1199): :  93% 640000/690000 [01:39<00:07, 6465.92it/s]
loss=0.1215 (0.1199): :  93% 640000/690000 [01:41<00:07, 6465.92it/s]
loss=0.1215 (0.1199): :  94% 650000/690000 [01:41<00:06, 6434.49it/s]
loss=0.1181 (0.1199): :  94% 650000/690000 [01:43<00:06, 6434.49it/s]
loss=0.1181 (0.1199): :  96% 660000/690000 [01:43<00:04, 6415.56it/s]
loss=0.1174 (0.1198): :  96% 660000/690000 [01:44<00:04, 6415.56it/s]
loss=0.1174 (0.1198): :  97% 670000/690000 [01:44<00:03, 6485.97it/s]
loss=0.1183 (0.1198): :  97% 670000/690000 [01:46<00:03, 6485.97it/s]
loss=0.1183 (0.1198): :  99% 680000/690000 [01:46<00:01, 6449.30it/s]
loss=0.1122 (0.1197): :  99% 680000/690000 [01:46<00:01, 6449.30it/s]
loss=0.1122 (0.1197): : 100% 690000/690000 [01:46<00:00, 8685.49it/s]
loss=0.1122 (0.1197): : 100% 690000/690000 [01:46<00:00, 6491.07it/s]
==> Finished Epoch 8.
++> Evaluate at epoch 8 ...

  0% 0/70000 [00:00<?, ?it/s]
loss=0.0576 (0.0576): :   0% 0/70000 [00:01<?, ?it/s]
loss=0.0576 (0.0576): :  14% 10000/70000 [00:01<00:08, 7053.75it/s]
loss=0.1198 (0.0887): :  14% 10000/70000 [00:02<00:08, 7053.75it/s]
loss=0.1198 (0.0887): :  29% 20000/70000 [00:02<00:07, 7067.05it/s]
loss=0.1299 (0.1024): :  29% 20000/70000 [00:04<00:07, 7067.05it/s]
loss=0.1299 (0.1024): :  43% 30000/70000 [00:04<00:05, 7206.46it/s]
loss=0.1755 (0.1207): :  43% 30000/70000 [00:05<00:05, 7206.46it/s]
loss=0.1755 (0.1207): :  57% 40000/70000 [00:05<00:04, 7123.44it/s]
loss=0.1981 (0.1362): :  57% 40000/70000 [00:07<00:04, 7123.44it/s]
loss=0.1981 (0.1362): :  71% 50000/70000 [00:07<00:02, 7097.54it/s]
loss=0.1532 (0.1390): :  71% 50000/70000 [00:08<00:02, 7097.54it/s]
loss=0.1532 (0.1390): :  86% 60000/70000 [00:08<00:01, 7197.40it/s]
loss=0.0336 (0.1240): :  86% 60000/70000 [00:09<00:01, 7197.40it/s]
loss=0.0336 (0.1240): : 100% 70000/70000 [00:09<00:00, 7610.63it/s]
loss=0.0336 (0.1240): : 100% 70000/70000 [00:09<00:00, 7335.36it/s]
++> Evaluate epoch 8 Finished.
==> Start Training Epoch 9, lr=0.001000 ...

  0% 0/690000 [00:00<?, ?it/s]
loss=0.1201 (0.1201): :   0% 0/690000 [00:01<?, ?it/s]
loss=0.1201 (0.1201): :   1% 10000/690000 [00:01<01:48, 6265.69it/s]
loss=0.1197 (0.1199): :   1% 10000/690000 [00:03<01:48, 6265.69it/s]
loss=0.1197 (0.1199): :   3% 20000/690000 [00:03<01:43, 6478.70it/s]
loss=0.1188 (0.1195): :   3% 20000/690000 [00:04<01:43, 6478.70it/s]
loss=0.1188 (0.1195): :   4% 30000/690000 [00:04<01:42, 6429.55it/s]
loss=0.1188 (0.1193): :   4% 30000/690000 [00:06<01:42, 6429.55it/s]
loss=0.1188 (0.1193): :   6% 40000/690000 [00:06<01:41, 6397.82it/s]
loss=0.1188 (0.1192): :   6% 40000/690000 [00:07<01:41, 6397.82it/s]
loss=0.1188 (0.1192): :   7% 50000/690000 [00:07<01:40, 6358.47it/s]
loss=0.1184 (0.1191): :   7% 50000/690000 [00:09<01:40, 6358.47it/s]
loss=0.1184 (0.1191): :   9% 60000/690000 [00:09<01:37, 6453.54it/s]
loss=0.1214 (0.1194): :   9% 60000/690000 [00:10<01:37, 6453.54it/s]
loss=0.1214 (0.1194): :  10% 70000/690000 [00:10<01:36, 6406.87it/s]
loss=0.1196 (0.1194): :  10% 70000/690000 [00:12<01:36, 6406.87it/s]
loss=0.1196 (0.1194): :  12% 80000/690000 [00:12<01:35, 6384.32it/s]
loss=0.1175 (0.1192): :  12% 80000/690000 [00:14<01:35, 6384.32it/s]
loss=0.1175 (0.1192): :  13% 90000/690000 [00:14<01:33, 6385.55it/s]
loss=0.1164 (0.1189): :  13% 90000/690000 [00:15<01:33, 6385.55it/s]
loss=0.1164 (0.1189): :  14% 100000/690000 [00:15<01:31, 6456.26it/s]
loss=0.1187 (0.1189): :  14% 100000/690000 [00:17<01:31, 6456.26it/s]
loss=0.1187 (0.1189): :  16% 110000/690000 [00:17<01:30, 6389.05it/s]
loss=0.1223 (0.1192): :  16% 110000/690000 [00:18<01:30, 6389.05it/s]
loss=0.1223 (0.1192): :  17% 120000/690000 [00:18<01:29, 6374.26it/s]
loss=0.1234 (0.1195): :  17% 120000/690000 [00:20<01:29, 6374.26it/s]
loss=0.1234 (0.1195): :  19% 130000/690000 [00:20<01:26, 6449.27it/s]
loss=0.1193 (0.1195): :  19% 130000/690000 [00:21<01:26, 6449.27it/s]
loss=0.1193 (0.1195): :  20% 140000/690000 [00:21<01:25, 6417.21it/s]
loss=0.1196 (0.1195): :  20% 140000/690000 [00:23<01:25, 6417.21it/s]
loss=0.1196 (0.1195): :  22% 150000/690000 [00:23<01:24, 6393.59it/s]
loss=0.1200 (0.1195): :  22% 150000/690000 [00:25<01:24, 6393.59it/s]
loss=0.1200 (0.1195): :  23% 160000/690000 [00:25<01:23, 6374.20it/s]
loss=0.1202 (0.1196): :  23% 160000/690000 [00:26<01:23, 6374.20it/s]
loss=0.1202 (0.1196): :  25% 170000/690000 [00:26<01:20, 6460.32it/s]
loss=0.1217 (0.1197): :  25% 170000/690000 [00:28<01:20, 6460.32it/s]
loss=0.1217 (0.1197): :  26% 180000/690000 [00:28<01:19, 6423.16it/s]
loss=0.1223 (0.1198): :  26% 180000/690000 [00:29<01:19, 6423.16it/s]
loss=0.1223 (0.1198): :  28% 190000/690000 [00:29<01:18, 6399.62it/s]
loss=0.1229 (0.1200): :  28% 190000/690000 [00:31<01:18, 6399.62it/s]
loss=0.1229 (0.1200): :  29% 200000/690000 [00:31<01:16, 6386.98it/s]
loss=0.1230 (0.1201): :  29% 200000/690000 [00:32<01:16, 6386.98it/s]
loss=0.1230 (0.1201): :  30% 210000/690000 [00:32<01:14, 6460.33it/s]
loss=0.1232 (0.1203): :  30% 210000/690000 [00:34<01:14, 6460.33it/s]
loss=0.1232 (0.1203): :  32% 220000/690000 [00:34<01:13, 6424.17it/s]
loss=0.1176 (0.1202): :  32% 220000/690000 [00:35<01:13, 6424.17it/s]
loss=0.1176 (0.1202): :  33% 230000/690000 [00:35<01:11, 6398.87it/s]
loss=0.1189 (0.1201): :  33% 230000/690000 [00:37<01:11, 6398.87it/s]
loss=0.1189 (0.1201): :  35% 240000/690000 [00:37<01:09, 6461.89it/s]
loss=0.1204 (0.1201): :  35% 240000/690000 [00:38<01:09, 6461.89it/s]
loss=0.1204 (0.1201): :  36% 250000/690000 [00:38<01:08, 6421.88it/s]
loss=0.1239 (0.1203): :  36% 250000/690000 [00:40<01:08, 6421.88it/s]
loss=0.1239 (0.1203): :  38% 260000/690000 [00:40<01:07, 6383.81it/s]
loss=0.1190 (0.1202): :  38% 260000/690000 [00:42<01:07, 6383.81it/s]
loss=0.1190 (0.1202): :  39% 270000/690000 [00:42<01:06, 6362.87it/s]
loss=0.1173 (0.1201): :  39% 270000/690000 [00:43<01:06, 6362.87it/s]
loss=0.1173 (0.1201): :  41% 280000/690000 [00:43<01:03, 6439.83it/s]
loss=0.1159 (0.1200): :  41% 280000/690000 [00:45<01:03, 6439.83it/s]
loss=0.1159 (0.1200): :  42% 290000/690000 [00:45<01:02, 6411.50it/s]
loss=0.1231 (0.1201): :  42% 290000/690000 [00:46<01:02, 6411.50it/s]
loss=0.1231 (0.1201): :  43% 300000/690000 [00:46<01:01, 6387.92it/s]
loss=0.1189 (0.1200): :  43% 300000/690000 [00:48<01:01, 6387.92it/s]
loss=0.1189 (0.1200): :  45% 310000/690000 [00:48<00:58, 6454.02it/s]
loss=0.1198 (0.1200): :  45% 310000/690000 [00:49<00:58, 6454.02it/s]
loss=0.1198 (0.1200): :  46% 320000/690000 [00:49<00:57, 6412.87it/s]
loss=0.1184 (0.1200): :  46% 320000/690000 [00:51<00:57, 6412.87it/s]
loss=0.1184 (0.1200): :  48% 330000/690000 [00:51<00:56, 6370.94it/s]
loss=0.1173 (0.1199): :  48% 330000/690000 [00:53<00:56, 6370.94it/s]
loss=0.1173 (0.1199): :  49% 340000/690000 [00:53<00:54, 6434.50it/s]
loss=0.1192 (0.1199): :  49% 340000/690000 [00:54<00:54, 6434.50it/s]
loss=0.1192 (0.1199): :  51% 350000/690000 [00:54<00:53, 6410.00it/s]
loss=0.1214 (0.1199): :  51% 350000/690000 [00:56<00:53, 6410.00it/s]
loss=0.1214 (0.1199): :  52% 360000/690000 [00:56<00:51, 6388.31it/s]
loss=0.1209 (0.1199): :  52% 360000/690000 [00:57<00:51, 6388.31it/s]
loss=0.1209 (0.1199): :  54% 370000/690000 [00:57<00:50, 6381.79it/s]
loss=0.1220 (0.1200): :  54% 370000/690000 [00:59<00:50, 6381.79it/s]
loss=0.1220 (0.1200): :  55% 380000/690000 [00:59<00:48, 6442.45it/s]
loss=0.1199 (0.1200): :  55% 380000/690000 [01:00<00:48, 6442.45it/s]
loss=0.1199 (0.1200): :  57% 390000/690000 [01:00<00:46, 6414.23it/s]
loss=0.1192 (0.1200): :  57% 390000/690000 [01:02<00:46, 6414.23it/s]
loss=0.1192 (0.1200): :  58% 400000/690000 [01:02<00:45, 6396.00it/s]
loss=0.1191 (0.1199): :  58% 400000/690000 [01:03<00:45, 6396.00it/s]
loss=0.1191 (0.1199): :  59% 410000/690000 [01:03<00:43, 6459.90it/s]
loss=0.1198 (0.1199): :  59% 410000/690000 [01:05<00:43, 6459.90it/s]
loss=0.1198 (0.1199): :  61% 420000/690000 [01:05<00:42, 6422.06it/s]
loss=0.1166 (0.1199): :  61% 420000/690000 [01:07<00:42, 6422.06it/s]
loss=0.1166 (0.1199): :  62% 430000/690000 [01:07<00:40, 6387.66it/s]
loss=0.1212 (0.1199): :  62% 430000/690000 [01:08<00:40, 6387.66it/s]
loss=0.1212 (0.1199): :  64% 440000/690000 [01:08<00:38, 6443.50it/s]
loss=0.1198 (0.1199): :  64% 440000/690000 [01:10<00:38, 6443.50it/s]
loss=0.1198 (0.1199): :  65% 450000/690000 [01:10<00:37, 6403.67it/s]
loss=0.1204 (0.1199): :  65% 450000/690000 [01:11<00:37, 6403.67it/s]
loss=0.1204 (0.1199): :  67% 460000/690000 [01:11<00:36, 6377.82it/s]
loss=0.1215 (0.1199): :  67% 460000/690000 [01:13<00:36, 6377.82it/s]
loss=0.1215 (0.1199): :  68% 470000/690000 [01:13<00:34, 6368.66it/s]
loss=0.1187 (0.1199): :  68% 470000/690000 [01:14<00:34, 6368.66it/s]
loss=0.1187 (0.1199): :  70% 480000/690000 [01:14<00:32, 6440.19it/s]
loss=0.1212 (0.1199): :  70% 480000/690000 [01:16<00:32, 6440.19it/s]
loss=0.1212 (0.1199): :  71% 490000/690000 [01:16<00:31, 6393.29it/s]
loss=0.1194 (0.1199): :  71% 490000/690000 [01:18<00:31, 6393.29it/s]
loss=0.1194 (0.1199): :  72% 500000/690000 [01:18<00:29, 6362.26it/s]
loss=0.1188 (0.1199): :  72% 500000/690000 [01:19<00:29, 6362.26it/s]
loss=0.1188 (0.1199): :  74% 510000/690000 [01:19<00:28, 6351.96it/s]
loss=0.1235 (0.1200): :  74% 510000/690000 [01:21<00:28, 6351.96it/s]
loss=0.1235 (0.1200): :  75% 520000/690000 [01:21<00:26, 6430.22it/s]
loss=0.1184 (0.1199): :  75% 520000/690000 [01:22<00:26, 6430.22it/s]
loss=0.1184 (0.1199): :  77% 530000/690000 [01:22<00:24, 6403.78it/s]
loss=0.1161 (0.1199): :  77% 530000/690000 [01:24<00:24, 6403.78it/s]
loss=0.1161 (0.1199): :  78% 540000/690000 [01:24<00:23, 6389.17it/s]
loss=0.1182 (0.1198): :  78% 540000/690000 [01:25<00:23, 6389.17it/s]
loss=0.1182 (0.1198): :  80% 550000/690000 [01:25<00:21, 6465.51it/s]
loss=0.1189 (0.1198): :  80% 550000/690000 [01:27<00:21, 6465.51it/s]
loss=0.1189 (0.1198): :  81% 560000/690000 [01:27<00:20, 6432.87it/s]
loss=0.1177 (0.1198): :  81% 560000/690000 [01:28<00:20, 6432.87it/s]
loss=0.1177 (0.1198): :  83% 570000/690000 [01:28<00:18, 6410.60it/s]
loss=0.1194 (0.1198): :  83% 570000/690000 [01:30<00:18, 6410.60it/s]
loss=0.1194 (0.1198): :  84% 580000/690000 [01:30<00:17, 6396.19it/s]
loss=0.1193 (0.1198): :  84% 580000/690000 [01:32<00:17, 6396.19it/s]
loss=0.1193 (0.1198): :  86% 590000/690000 [01:32<00:15, 6450.94it/s]
loss=0.1216 (0.1198): :  86% 590000/690000 [01:33<00:15, 6450.94it/s]
